keystone_run_id,keystone_team_id,completed_at,season,mythic_level,keystone_time_ms,faction,dungeon_name,dungeon_short_name,dungeon_slug,dungeon_patch,modifier_1,modifier_2,modifier_3,tank_name,tank_race,tank_race_id,tank_class,tank_class_id,tank_spec,tank_spec_id,tank_ilvl,healer_name,healer_race,healer_race_id,healer_class,healer_class_id,healer_spec,healer_spec_id,healer_ilvl,dps_1_name,dps_1_race,dps_1_race_id,dps_1_class,dps_1_class_id,dps_1_spec,dps_1_spec_id,dps_1_ilvl,dps_2_name,dps_2_race,dps_2_race_id,dps_2_class,dps_2_class_id,dps_2_spec,dps_2_spec_id,dps_2_ilvl,dps_3_name,dps_3_race,dps_3_race_id,dps_3_class,dps_3_class_id,dps_3_spec,dps_3_spec_id,dps_3_ilvl,clear_time_ms
4427219,393575043,2026-03-30 21:14:47+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Fortified,Tyrannical,Xal'atath's Guile,Saltycheeks,Blood Elf,10,Paladin,2,Protection,66,269.688,Bennji,Dracthyr,70,Evoker,13,Preservation,1468,270.75,Artia,Blood Elf,10,Paladin,2,Retribution,70,271.312,Blindscale,Night Elf,4,Demon Hunter,12,Devourer,1480,267.875,Knofle,Orc,2.0,Warlock,9.0,Demonology,266.0,269.375,1665099
4468369,393632078,2026-03-30 21:39:12+00:00,season-mn-1,16,1800999,alliance,Pit of Saron,POS,pit-of-saron,3.4,Fortified,Tyrannical,Xal'atath's Guile,Wobenmonk,Night Elf,4,Monk,10,Brewmaster,268,266.25,Kireya,Night Elf,4,Druid,11,Restoration,105,268.625,Niskro,Dwarf,3,Death Knight,6,Unholy,252,266.062,Haxert,Dwarf,3,Shaman,7,Elemental,262,267.312,Nhaji,Night Elf,4.0,Priest,5.0,Shadow,258.0,272.375,1645788
4447288,393616147,2026-03-30 21:57:57+00:00,season-mn-1,16,1800999,alliance,Pit of Saron,POS,pit-of-saron,3.4,Fortified,Tyrannical,Xal'atath's Guile,Bladess,Dwarf,3,Monk,10,Brewmaster,268,268.812,Ramurel,Night Elf,4,Druid,11,Restoration,105,269.125,Fläppybird,Dracthyr,52,Evoker,13,Augmentation,1473,266.25,Nomeyebeam,Night Elf,4,Demon Hunter,12,Devourer,1480,266.062,Dendee,Night Elf,4.0,Mage,8.0,Frost,64.0,269.688,1616655
4450889,393619324,2026-03-30 22:06:57+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Fortified,Tyrannical,Xal'atath's Guile,Eltoww,Dwarf,3,Monk,10,Brewmaster,268,268.062,Yursh,Gnome,7,Monk,10,Mistweaver,270,268.875,Gantfel,Human,1,Paladin,2,Retribution,70,267.688,Scagi,Dracthyr,70,Evoker,13,Augmentation,1473,268.062,Theghouldogx,Night Elf,4.0,Demon Hunter,12.0,Havoc,577.0,272.125,1637222
4454497,393622481,2026-03-30 22:15:02+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Fortified,Tyrannical,Xal'atath's Guile,Easybrew,Dwarf,3,Monk,10,Brewmaster,268,270.5,Yiuon,Night Elf,4,Monk,10,Mistweaver,270,270.062,Shyranä,Blood Elf,10,Paladin,2,Retribution,70,269.5,Aprikano,Dwarf,3,Warlock,9,Demonology,266,271.312,Ryzeo,Night Elf,4.0,Mage,8.0,Frost,64.0,269.75,1657380
4513140,392396916,2026-03-30 22:22:57+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Fortified,Tyrannical,Xal'atath's Guile,Kegmantle,Night Elf,4,Monk,10,Brewmaster,268,270.0,Анямелд,Night Elf,4,Druid,11,Restoration,105,260.0,Deadlydoom,Night Elf,4,Warlock,9,Demonology,266,269.0,Хпроф,Undead,5,Mage,8,Frost,64,269.0,Кейори,Night Elf,4.0,Demon Hunter,12.0,Havoc,577.0,269.0,1642299
4585244,393739177,2026-03-31 03:06:00+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Fortified,Tyrannical,Xal'atath's Guile,Zhetam,Dwarf,3,Monk,10,Brewmaster,268,267.0,Erdaash,Night Elf,4,Monk,10,Mistweaver,270,270.0,Laylayzor,Orc,2,Mage,8,Frost,64,268.0,Daimiwow-239928323,Blood Elf,10,Paladin,2,Retribution,70,268.0,Kuzah,Blood Elf,10.0,Demon Hunter,12.0,Devourer,1480.0,269.0,1507175
4666472,393812924,2026-03-31 09:18:02+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Fortified,Tyrannical,Xal'atath's Guile,Knowmehappy,Dwarf,3,Monk,10,Brewmaster,268,268.25,Zmug,Night Elf,4,Druid,11,Restoration,105,270.062,Daynine,Dracthyr,70,Evoker,13,Augmentation,1473,272.375,Srbadin,Human,1,Paladin,2,Retribution,70,270.312,Petkosham,Dwarf,3.0,Shaman,7.0,Elemental,262.0,271.5,1662375
4668742,393814967,2026-03-31 09:32:04+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Fortified,Tyrannical,Xal'atath's Guile,Moukimonk,Dwarf,3,Monk,10,Brewmaster,268,269.875,Hopë,Pandaren,25,Shaman,7,Restoration,264,269.875,Gerem,Blood Elf,10,Death Knight,6,Unholy,252,271.125,Crymia,Night Elf,4,Warrior,1,Fury,72,267.5,Malaquìre,Troll,8.0,Warlock,9.0,Demonology,266.0,271.75,1691078
4701298,393845058,2026-03-31 11:32:52+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Fortified,Tyrannical,Xal'atath's Guile,Karina,Night Elf,4,Monk,10,Brewmaster,268,270.0,Trendelacaca,Night Elf,4,Druid,11,Restoration,105,271.0,Zvoker,Dracthyr,70,Evoker,13,Augmentation,1473,271.0,Derog,Pandaren,25,Mage,8,Frost,64,271.0,Treyvon,Haranir,86.0,Rogue,4.0,Subtlety,261.0,268.0,1695781
4731244,393873147,2026-03-31 13:16:20+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Fortified,Tyrannical,Xal'atath's Guile,Sotmonk,Dwarf,3,Monk,10,Brewmaster,268,268.062,Balensiaga,Night Elf,4,Druid,11,Restoration,105,270.25,Havesaksen,Night Elf,4,Demon Hunter,12,Devourer,1480,273.312,Eldarlock-287001859,Orc,2,Warlock,9,Demonology,266,270.688,Exxuberant,Night Elf,4.0,Mage,8.0,Frost,64.0,268.688,1663581
4733184,393874940,2026-03-31 13:23:32+00:00,season-mn-1,16,1800999,alliance,Pit of Saron,POS,pit-of-saron,3.4,Fortified,Tyrannical,Xal'atath's Guile,Spakitchx,Night Elf,4,Monk,10,Brewmaster,268,270.5,Стихиязла,Draenei,11,Shaman,7,Restoration,264,268.438,Breakîngz,Night Elf,4,Demon Hunter,12,Devourer,1480,270.688,Liviopriest-239127711,Human,1,Priest,5,Shadow,258,269.5,Leionf,Pandaren,25.0,Mage,8.0,Frost,64.0,269.875,1664424
4758070,393898173,2026-03-31 14:25:02+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Fortified,Tyrannical,Xal'atath's Guile,Kyhnspin,Night Elf,4,Monk,10,Brewmaster,268,269.625,Finalmaster,Mag'har Orc,36,Monk,10,Mistweaver,270,269.875,Timberhop,Blood Elf,10,Demon Hunter,12,Devourer,1480,270.688,Watchmi,Night Elf,4,Druid,11,Balance,102,268.375,Alterprime,Void Elf,29.0,Mage,8.0,Frost,64.0,269.812,1566070
4761231,393901120,2026-03-31 14:30:58+00:00,season-mn-1,16,1800999,alliance,Pit of Saron,POS,pit-of-saron,3.4,Fortified,Tyrannical,Xal'atath's Guile,Cindermonk,Dwarf,3,Monk,10,Brewmaster,268,265.188,Стильпальца-295398800,Night Elf,4,Druid,11,Restoration,105,267.75,Smallnik,Night Elf,4,Demon Hunter,12,Devourer,1480,270.938,Античка,Draenei,11,Shaman,7,Elemental,262,271.938,Lexó,Dwarf,3.0,Warlock,9.0,Demonology,266.0,269.312,1632574
4798841,393935715,2026-03-31 15:56:29+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Fortified,Tyrannical,Xal'atath's Guile,Freezixmonk,Dwarf,3,Monk,10,Brewmaster,268,265.438,Gaïanay,Night Elf,4,Druid,11,Restoration,105,267.875,Aximko,Pandaren,26,Warlock,9,Demonology,266,270.438,Satíì,Dwarf,3,Mage,8,Frost,64,264.625,Havesaksen,Night Elf,4.0,Demon Hunter,12.0,Devourer,1480.0,273.312,1575087
4823166,393958399,2026-03-31 16:32:04+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Fortified,Tyrannical,Xal'atath's Guile,Cindermonk,Dwarf,3,Monk,10,Brewmaster,268,265.625,Emandrood,Night Elf,4,Druid,11,Restoration,105,268.875,Smallnik,Night Elf,4,Demon Hunter,12,Devourer,1480,271.125,Lexó,Dwarf,3,Warlock,9,Demonology,266,269.75,Zazalord,Nightborne,27.0,Mage,8.0,Arcane,62.0,271.5,1496018
4876080,394006028,2026-03-31 17:14:25+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Fortified,Tyrannical,Xal'atath's Guile,Skyebrew,Dwarf,3,Monk,10,Brewmaster,268,269.0,Wigglyjiggly,Night Elf,4,Druid,11,Restoration,105,264.0,Râlf,Night Elf,4,Demon Hunter,12,Devourer,1480,269.0,Samh,Orc,2,Hunter,3,Marksmanship,254,270.0,Kinako,Dwarf,3.0,Shaman,7.0,Elemental,262.0,271.0,1566821
4876878,394006748,2026-03-31 17:57:47+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Fortified,Tyrannical,Xal'atath's Guile,Bungó,Pandaren,25,Monk,10,Brewmaster,268,270.125,Fewski,Orc,2,Shaman,7,Restoration,264,269.438,Reddaszecht,Night Elf,4,Druid,11,Feral,103,268.75,Besttáco,Orc,2,Death Knight,6,Unholy,252,268.938,Egsotic,Void Elf,29.0,Warrior,1.0,Arms,71.0,272.125,1552920
4892790,390332298,2026-03-31 18:35:50+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Fortified,Tyrannical,Xal'atath's Guile,Тумангус,Night Elf,4,Monk,10,Brewmaster,268,267.875,Таристаз,Dracthyr,70,Evoker,13,Preservation,1468,267.375,Алоддх,Night Elf,4,Demon Hunter,12,Devourer,1480,270.062,Боллейн,Night Elf,4,Warlock,9,Demonology,266,270.875,Боряжмых,Dwarf,3.0,Rogue,4.0,Subtlety,261.0,270.5,1635085
5025634,394140931,2026-03-31 18:55:47+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Fortified,Tyrannical,Xal'atath's Guile,Milob,Dwarf,3,Monk,10,Brewmaster,268,269.0,Xscream,Troll,8,Priest,5,Discipline,256,270.0,Bigfiller,Orc,2,Warlock,9,Demonology,266,270.0,Aaeonaxx,Orc,2,Death Knight,6,Unholy,252,270.0,Patpatine,Dwarf,3.0,Shaman,7.0,Elemental,262.0,271.0,1515418
4919796,394045905,2026-03-31 19:29:09+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Fortified,Tyrannical,Xal'atath's Guile,Cäsey,Dwarf,3,Monk,10,Brewmaster,268,270.188,Raparotar,Dwarf,3,Shaman,7,Restoration,264,270.562,Shøkk,Orc,2,Warrior,1,Arms,71,271.562,Dåvyjønes,Mag'har Orc,36,Death Knight,6,Unholy,252,271.312,Yiktn,Night Elf,4.0,Demon Hunter,12.0,Devourer,1480.0,269.812,1591727
5085832,394194268,2026-03-31 19:54:25+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Fortified,Tyrannical,Xal'atath's Guile,Marklemonk,Dwarf,3,Monk,10,Brewmaster,268,266.0,Tigermis,Dwarf,3,Shaman,7,Restoration,264,269.0,Ulfhedhin,Night Elf,4,Demon Hunter,12,Devourer,1480,271.0,Pïnsou,Night Elf,4,Death Knight,6,Unholy,252,270.0,Jäý,Orc,2.0,Warlock,9.0,Demonology,266.0,245.0,1654687
4933294,394058075,2026-03-31 20:02:21+00:00,season-mn-1,16,1800999,alliance,Pit of Saron,POS,pit-of-saron,3.4,Fortified,Tyrannical,Xal'atath's Guile,Yet,Dwarf,3,Monk,10,Brewmaster,268,270.562,Ysm,Night Elf,4,Druid,11,Restoration,105,269.25,Oliviasnake,Night Elf,4,Demon Hunter,12,Devourer,1480,270.875,Arbyzër,Dracthyr,52,Evoker,13,Augmentation,1473,270.312,Emoray-302180961,Human,1.0,Death Knight,6.0,Unholy,252.0,268.625,1547528
4945019,394068467,2026-03-31 20:21:53+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Fortified,Tyrannical,Xal'atath's Guile,Brewoss,Blood Elf,10,Monk,10,Brewmaster,268,268.312,Dalaranty,Night Elf,4,Druid,11,Restoration,105,268.188,Mathraevo,Dracthyr,52,Evoker,13,Augmentation,1473,270.25,Möwe,Night Elf,4,Demon Hunter,12,Devourer,1480,272.125,Nextyz,Night Elf,4.0,Warrior,1.0,Fury,72.0,270.75,1688928
5089720,394100538,2026-03-31 21:06:55+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Fortified,Tyrannical,Xal'atath's Guile,Dabo,Dwarf,3,Monk,10,Brewmaster,268,269.0,Avrièl,Night Elf,4,Druid,11,Restoration,105,264.0,Draximar,Mag'har Orc,36,Death Knight,6,Unholy,252,270.0,Fløjtetræk,Dracthyr,52,Evoker,13,Augmentation,1473,268.0,Superulomek,Night Elf,4.0,Demon Hunter,12.0,Devourer,1480.0,273.0,1588077
4975687,394033507,2026-03-31 21:28:25+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Fortified,Tyrannical,Xal'atath's Guile,Ashrà,Dwarf,3,Monk,10,Brewmaster,268,265.188,Nymerîa,Night Elf,4,Druid,11,Restoration,105,268.0,Khalîsî,Night Elf,4,Demon Hunter,12,Devourer,1480,270.375,Boyyanovích,Blood Elf,10,Mage,8,Frost,64,268.0,Tweekshade,Night Elf,4.0,Priest,5.0,Shadow,258.0,269.312,1661535
4994207,394112948,2026-03-31 22:24:31+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Fortified,Tyrannical,Xal'atath's Guile,Schteiinnk,Dwarf,3,Monk,10,Brewmaster,268,266.812,Greenlooks,Night Elf,4,Druid,11,Restoration,105,269.312,Rusnar,Night Elf,4,Rogue,4,Subtlety,261,272.375,Sotaxwar,Night Elf,4,Warrior,1,Fury,72,273.625,Chaykovsky,Orc,2.0,Shaman,7.0,Elemental,262.0,269.125,1646556
5081006,394190101,2026-03-31 22:32:00+00:00,season-mn-1,16,1800999,alliance,Pit of Saron,POS,pit-of-saron,3.4,Fortified,Tyrannical,Xal'atath's Guile,Uglybaby,Dwarf,3,Monk,10,Brewmaster,268,271.0,Tabazpill,Night Elf,4,Druid,11,Restoration,105,270.0,Reversible,Night Elf,4,Death Knight,6,Unholy,252,268.0,Jisoodc,Dracthyr,52,Evoker,13,Augmentation,1473,267.0,Primarîus,Human,1.0,Paladin,2.0,Retribution,70.0,270.0,1508823
5026560,394141744,2026-03-31 23:37:32+00:00,season-mn-1,16,1800999,alliance,Pit of Saron,POS,pit-of-saron,3.4,Fortified,Tyrannical,Xal'atath's Guile,Renshin,Dwarf,3,Monk,10,Brewmaster,268,265.0,Almeypala,Dwarf,3,Paladin,2,Holy,65,270.0,Xiaøchou,Night Elf,4,Demon Hunter,12,Devourer,1480,271.0,Glaern,Dwarf,3,Shaman,7,Elemental,262,272.0,Neukrank,Dracthyr,52.0,Evoker,13.0,Augmentation,1473.0,265.0,1537987
5185158,394283145,2026-04-01 09:58:51+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Homz,Dwarf,3,Monk,10,Brewmaster,268,271.062,Zangàx,Orc,2,Monk,10,Mistweaver,270,271.375,Dzonamvp,Night Elf,4,Death Knight,6,Unholy,252,272.125,Крамула,Draenei,11,Mage,8,Frost,64,271.125,Шеанора,Dracthyr,70.0,Warlock,9.0,Demonology,266.0,271.938,1652424
5202122,394298599,2026-04-01 10:03:11+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Éddy,Dwarf,3,Monk,10,Brewmaster,268,270.0,Balouthemonk,Night Elf,4,Monk,10,Mistweaver,270,267.0,Leynidk,Dwarf,3,Death Knight,6,Unholy,252,269.0,Koydum-113816983,Blood Elf,10,Hunter,3,Beast Mastery,253,271.0,Lootwiq-216964721,Dwarf,3.0,Paladin,2.0,Retribution,70.0,272.0,1687600
5296091,394374842,2026-04-01 10:45:39+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Nonmetapleb-232354615,Human,1,Monk,10,Brewmaster,268,274.0,Amook,Night Elf,4,Druid,11,Restoration,105,273.0,Megamonkaw,Void Elf,29,Priest,5,Shadow,258,272.0,Botlike,Dracthyr,70,Evoker,13,Augmentation,1473,270.0,Crîxalis,Night Elf,4.0,Demon Hunter,12.0,Devourer,1480.0,271.0,1580462
5253393,394346005,2026-04-01 10:58:19+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Ddmess,Dwarf,3,Monk,10,Brewmaster,268,271.0,Wernerzigler,Night Elf,4,Druid,11,Restoration,105,265.0,Jmn,Dwarf,3,Warlock,9,Demonology,266,271.0,Senjushaman,Dwarf,3,Shaman,7,Elemental,262,269.0,Xayevo,Dracthyr,70.0,Evoker,13.0,Augmentation,1473.0,269.0,1618707
5221955,394316812,2026-04-01 10:58:53+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Kéonà-206114721,Night Elf,4,Monk,10,Brewmaster,268,270.0,Dominaterxk,Night Elf,4,Druid,11,Restoration,105,271.0,Oppmid,Night Elf,4,Druid,11,Feral,103,269.0,Voluxar,Blood Elf,10,Demon Hunter,12,Devourer,1480,272.0,Actionjaxn,Pandaren,26.0,Mage,8.0,Frost,64.0,272.0,1601348
5215496,394310800,2026-04-01 12:27:09+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Pirl,Night Elf,4,Druid,11,Guardian,104,273.25,Нюдсерша-241614235,Night Elf,4,Druid,11,Restoration,105,273.5,Jixzy,Orc,2,Warlock,9,Destruction,267,273.688,Holyzael,Blood Elf,10,Paladin,2,Retribution,70,273.5,Xephyris,Dracthyr,70.0,Evoker,13.0,Augmentation,1473.0,270.75,1701940
5223536,394318257,2026-04-01 12:52:35+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Foxalo,Vulpera,35,Monk,10,Brewmaster,268,273.188,Stheall,Human,1,Priest,5,Holy,257,273.5,Lokerinas,Dracthyr,70,Evoker,13,Augmentation,1473,269.312,Caesurae,Blood Elf,10,Rogue,4,Subtlety,261,271.812,Sharpxq,Void Elf,29.0,Death Knight,6.0,Unholy,252.0,273.938,1704892
5240163,394333749,2026-04-01 13:34:16+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Bàra,Pandaren,26,Monk,10,Brewmaster,268,269.5,Noomz,Night Elf,4,Druid,11,Restoration,105,270.875,Apokker,Dwarf,3,Shaman,7,Elemental,262,273.938,Dargonlock,Dwarf,3,Warlock,9,Demonology,266,274.812,Emitora,Human,1.0,Paladin,2.0,Retribution,70.0,273.5,1640618
5242519,394335962,2026-04-01 13:38:47+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Pawmonke,Pandaren,26,Monk,10,Brewmaster,268,272.25,Meganfoxdq,Night Elf,4,Druid,11,Restoration,105,272.125,Dolandh,Night Elf,4,Demon Hunter,12,Devourer,1480,274.562,Dönk,Dwarf,3,Mage,8,Frost,64,273.438,Chromodk,Night Elf,4.0,Death Knight,6.0,Unholy,252.0,272.5,1640993
5262118,394354117,2026-04-01 14:22:04+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Adoroo,Pandaren,26,Monk,10,Brewmaster,268,275.0,Dicbra,Orc,2,Shaman,7,Restoration,264,270.438,Assassimon,Orc,2,Rogue,4,Subtlety,261,271.75,Pter,Dracthyr,70,Evoker,13,Augmentation,1473,272.875,Oliviasnake,Night Elf,4.0,Demon Hunter,12.0,Devourer,1480.0,273.312,1612057
5503987,394574379,2026-04-01 14:23:46+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Bpdemonsmth,Void Elf,29,Demon Hunter,12,Vengeance,581,269.0,Recydywaau,Dark Iron Dwarf,34,Shaman,7,Restoration,264,271.0,Çhè,Dwarf,3,Paladin,2,Retribution,70,270.0,Роиморе,Blood Elf,10,Warlock,9,Demonology,266,271.0,Рейруня,Undead,5.0,Priest,5.0,Shadow,258.0,272.0,1674398
5268157,394359668,2026-04-01 14:40:01+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Rinmonk,Dwarf,3,Monk,10,Brewmaster,268,272.312,Sternenstaub,Night Elf,4,Druid,11,Restoration,105,273.75,Jeffnippard,Night Elf,4,Demon Hunter,12,Devourer,1480,271.688,Skyggebroder,Void Elf,29,Priest,5,Shadow,258,269.875,Яндексрезист,Dracthyr,70.0,Evoker,13.0,Augmentation,1473.0,269.562,1576476
5301690,394390353,2026-04-01 14:45:13+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Zenpoiski,Dwarf,3,Monk,10,Brewmaster,268,270.0,Bottlowotah,Dwarf,3,Shaman,7,Restoration,264,267.0,Foryou,Night Elf,4,Warrior,1,Arms,71,272.0,Nahkajesu,Blood Elf,10,Paladin,2,Retribution,70,273.0,Tinzza,Mag'har Orc,36.0,Death Knight,6.0,Unholy,252.0,268.0,1602742
5273057,394329855,2026-04-01 14:49:32+00:00,season-mn-1,16,1800999,alliance,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Fredslampeto,Dwarf,3,Monk,10,Brewmaster,268,272.062,Iumpala,Dwarf,3,Paladin,2,Holy,65,272.938,Sotaxwar,Night Elf,4,Warrior,1,Fury,72,274.25,Aprikano,Dwarf,3,Warlock,9,Demonology,266,272.125,Paymage,Dwarf,3.0,Mage,8.0,Frost,64.0,272.062,1480062
5306436,394394724,2026-04-01 15:35:44+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Zigs,Dwarf,3,Monk,10,Brewmaster,268,271.0,Торальф,Orc,2,Shaman,7,Restoration,264,268.0,Narcoleptus-245698634,Dwarf,3,Warlock,9,Demonology,266,273.0,Válve,Night Elf,4,Demon Hunter,12,Devourer,1480,270.0,Sveyl,Night Elf,4.0,Druid,11.0,Balance,102.0,272.0,1516692
5301074,394389804,2026-04-01 15:54:42+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Khiba,Night Elf,4,Demon Hunter,12,Vengeance,581,272.0,Spiritfont,Blood Elf,10,Monk,10,Mistweaver,270,271.812,Vôlkodk,Orc,2,Death Knight,6,Unholy,252,269.625,Iqariz,Night Elf,4,Mage,8,Frost,64,272.312,Knemodan,Night Elf,4.0,Demon Hunter,12.0,Devourer,1480.0,271.938,1674507
5541108,394608042,2026-04-01 15:55:45+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Kartoshkaa,Dwarf,3,Monk,10,Brewmaster,268,273.0,Cactusbreew,Night Elf,4,Druid,11,Restoration,105,267.0,Любиликепку,Dracthyr,52,Evoker,13,Augmentation,1473,253.0,Weidan,Blood Elf,10,Death Knight,6,Unholy,252,261.0,Sodagnida,Night Elf,4.0,Demon Hunter,12.0,Devourer,1480.0,270.0,1648801
5321484,394382032,2026-04-01 16:34:08+00:00,season-mn-1,16,1800999,alliance,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Énnoïs,Dwarf,3,Paladin,2,Protection,66,271.0,Bigmoumou,Haranir,86,Shaman,7,Restoration,264,270.312,Solkärine,Dracthyr,52,Evoker,13,Augmentation,1473,268.625,Nómé,Dark Iron Dwarf,34,Paladin,2,Retribution,70,273.375,Lobohk,Dwarf,3.0,Death Knight,6.0,Unholy,252.0,271.438,1613493
5325652,394412577,2026-04-01 16:41:17+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Perniesmack,Dwarf,3,Monk,10,Brewmaster,268,270.875,Popemonk,Blood Elf,10,Monk,10,Mistweaver,270,270.688,Dundersham,Dwarf,3,Shaman,7,Elemental,262,270.688,Kolebro,Dwarf,3,Death Knight,6,Unholy,252,272.188,Kaludh,Night Elf,4.0,Demon Hunter,12.0,Devourer,1480.0,269.562,1622489
5326909,394413744,2026-04-01 16:43:12+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Cbrews,Dwarf,3,Monk,10,Brewmaster,268,270.312,Юми,Night Elf,4,Druid,11,Restoration,105,273.375,Monkism,Troll,8,Monk,10,Windwalker,269,270.812,Iznøgood,Dwarf,3,Mage,8,Frost,64,271.125,Koridk,Mag'har Orc,36.0,Death Knight,6.0,Unholy,252.0,274.375,1684835
5436877,394513971,2026-04-01 17:16:30+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Pawkick,Pandaren,26,Monk,10,Brewmaster,268,273.0,Шнейдман-301396566,Haranir,91,Shaman,7,Restoration,264,269.0,Iniminibambi,Night Elf,4,Warrior,1,Fury,72,267.0,Jáy,Human,1,Paladin,2,Retribution,70,268.0,Howdysxd,Night Elf,4.0,Warlock,9.0,Demonology,266.0,271.0,1530791
5348660,394433809,2026-04-01 17:21:12+00:00,season-mn-1,16,1800999,mixed,Pit of Saron,POS,pit-of-saron,3.4,Tyrannical,Fortified,Xal'atath's Guile,Kriisbrew,Dwarf,3,Monk,10,Brewmaster,268,271.938,Grimorph,Night Elf,4,Druid,11,Restoration,105,274.812,Lemvoker,Dracthyr,70,Evoker,13,Augmentation,1473,271.625,Mørtha,Night Elf,4,Demon Hunter,12,Devourer,1480,272.875,Kale,Night Elf,4.0,Death Knight,6.0,Unholy,252.0,272.938,1619277
